dialogue_id,fallacy,clip_path,ref_text,whisper_text,wer,ref_len,whisper_len
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/115.wav,"The most recent figures, the last three months, on the third quarter of this year, the inflation rate is 7% - still too high, but it illustrates very vividly that in addition to providing an enormous number of jobs - nine million new jobs in the last three and a half years - that the inflationary threat is still urgent on us.","13 percent. The most recent figures the last three months of the third quarter this year, the inflation rate is seven percent. Still too high, but it illustrates very vividly that in addition to providing an enormous number of jobs, nine million new jobs in the last three and a half years, that the inflationary threat is still urgent on us.",0.1016949152542373,59,61
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/142.wav,"Mr. Ellis, I think this idea that has been spawned here in our country that inflation somehow came upon us like a plague and therefore it's uncontrollable and no one can do anything about it, is entirely spurious and it's dangerous to say this to the people.","Mr. Ellis, I think this idea that has been spawned here in our country that inflation somehow came upon us like a plague and therefore it's uncontrollable and no one can do anything about it is entirely spurious and it's dangerous to say this to the people. When Mr. Carter became president, inflation was 4.8 percent as you said. It had been cut in two by President Gerald Ford. It is now running at 12.7 percent. Mr. Carter also has spoken of the new jobs created.",0.8297872340425532,47,86
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/142.wav,"Mr. Ellis, I think this idea that has been spawned here in our country that inflation somehow came upon us like a plague and therefore it's uncontrollable and no one can do anything about it, is entirely spurious and it's dangerous to say this to the people.","Mr. Ellis, I think this idea that has been spawned here in our country that inflation somehow came upon us like a plague and therefore it's uncontrollable and no one can do anything about it is entirely spurious and it's dangerous to say this to the people. When Mr. Carter became president, inflation was 4.8 percent as you said. It had been cut in two by President Gerald Ford. It is now running at 12.7 percent. Mr. Carter also has spoken of the new jobs created.",0.8297872340425532,47,86
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/151.wav,"Since then, he has blamed the people for inflation, OPEC, he has blamed the Federal Reserve system, he has blamed the lack of productivity of the American people, he has then accused the people of living too well and that we must share in scarcity, we must sacrifice and get used to doing with less.","Since then he has blamed to the people for inflation OPEC. He's blamed the Federal Reserve System. He has blamed the lack of productivity of the American people. He has then accused the people of living too well and that we must share in scarcity, we must sacrifice and get used to doing with less.",0.0545454545454545,55,55
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/151.wav,"Since then, he has blamed the people for inflation, OPEC, he has blamed the Federal Reserve system, he has blamed the lack of productivity of the American people, he has then accused the people of living too well and that we must share in scarcity, we must sacrifice and get used to doing with less.","Since then he has blamed to the people for inflation OPEC. He's blamed the Federal Reserve System. He has blamed the lack of productivity of the American people. He has then accused the people of living too well and that we must share in scarcity, we must sacrifice and get used to doing with less.",0.0545454545454545,55,55
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/169.wav,I believe that there is enough extravagance and fat in government.,I believe that there is enough extravagance and fat in government.,0.0,11,11
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/177.wav,"Governor Reagan's proposal, the Reagan-Kemp-Roth proposal, is one of the most highly inflationary ideas that ever has been presented to the American public.","Governor Reagan's proposal, the Reagan-Kent Marath proposal, is one of the most highly inflationary ideas that ever has been presented to the American public.",0.0869565217391304,23,24
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/178.wav,He would actually have to cut Government spending by at least $130 billion in order to balance the budget under this ridiculous proposal.,He would actually have to cut government spending by at least $130 billion in order to balance the budget under this ridiculous proposal.,0.0,23,23
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/181.wav,"This is a heartless kind of approach to the working families of our country, which is typical of many Republican leaders of the past, but, I think, has been accentuated under Governor Reagan.","This is a heartless kind of approach to the working families of our country, which is typical of many Republican leaders in the past, but I think has been accentuated under Governor Reagan.",0.0303030303030303,33,33
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/188.wav,"The figures that the President has just used about California is a distortion of the situation there, because while I was Governor of California, our spending in California increased less per capita than the spending in Georgia while Mr. Carter was Governor of Georgia in the same four years.","The figures that the president has just used about California is a distortion of the situation there because while I was governor of California, our spending in California increased less per capita than the spending in Georgia when Mr. Carter was governor of Georgia in the same four years.",0.0204081632653061,49,49
9_1980,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/116.wav,"I notice that Governor Reagan recently mentioned the Reagan-Kemp-Roth proposal. which his own running mate, George Bush, described as voodoo economics, and said that it would result in a 30% inflation rate. And Business Week, which is not a Democratic publication, said that this Reagan-Kemp-Roth proposal - and I quote them, I think - was completely irresponsible and would result in inflationary pressures which would destroy this nation.",I noticed that Governor Reagan recently mentioned the Reagan-Kemp Roth proposal.,0.8787878787878788,66,11
9_1980,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/170.wav,"As a matter of fact, one of the secretaries of HEW under Mr. Carter testified that he thought there was $7 billion worth of fraud and waste in welfare and in the medical programs associated with it. Office estimate that there is probably tens of billions of dollars that is lost in fraud alone, and they have added that waste adds even more to that.","As a matter of fact, one of the secretaries of HEW under Mr. Carter testified that he thought there was $7 billion worth of fraud and waste in welfare and in the medical programs associated with it.",0.4307692307692308,65,37
9_1980,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/149.wav,"Mr. Carter had also promised that he would not use unemployment as a tool to fight against inflation. And yet, his 1980 economic message stated that we would reduce productivity and gross national product and increase unemployment in order to get a handle on inflation, because in January, at the beginning of the year, it was more than 18%.",Mr. Carter had also promised that he would not use unemployment as a tool to fight against inflation.,0.6949152542372882,59,18
9_1980,Slipperyslope,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/159.wav,The President's economic plan calls for increasing the taxes to the point that we finally take so much money away from the people that we can balance the budget in that way. But we will have a very poor nation and a very unsound economy if we follow that path.,The president's economic plan calls for increasing the taxes to the point that we finally take so much money away from the people that we can balance the budget in that way.,0.36,50,32
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/205.wav,"It looks like a bombed-out city - great, gaunt skeletons of buildings. Windows smashed out, painted on one of them ""Unkept promises;"" on another, ""Despair.""",It looks like a bombed out city.,0.7916666666666666,24,7
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/210.wav,"I talked to a man just briefly there who asked me one simple question: ""Do I have reason to hope that I can someday take care of my family again? Nothing has been done.""",I talked to a man just briefly there who asked me one simple question. Do I have reason to hope that I can someday take care of my family again?,0.1176470588235294,34,30
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/221.wav,"I am eternally optimistic, and I happen to believe that we've made great progress from the days when I was young and when this country didn't even know it had a racial problem.",And I happen to believe that we've made great progress from the days when I was young and when this country didn't even know it had a racial problem.,0.1212121212121212,33,29
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/224.wav,It's a bully pulpit.,"when there's hopelessness at home, lack of work and so forth. But I believe that all of us together, and I believe the presidency is what Teddy Roosevelt said it was, it's a bully pulpit. And I think that something can be done from there, because the goal for all of us should be that one day, things will be done neither because of nor in spite of any of the differences between us, ethnic differences or racial differences, whatever they may be, that we will have total equal opportunity for all people.",22.25,4,93
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/264.wav,"But as governor, when I was at that end of the line and receiving some of these grants for Government programs, I saw that so many of them were dead-end.","The president talks of government programs and they have their place, but as governor, when I was at that end of the line and receiving some of these grants for government programs, I saw that so many of them were dead end.",0.4333333333333333,30,42
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/274.wav,"In all those elements, Governor Reagan has repeatedly spoken out against them, which, to me, shows a very great insensitivity to giving deprived families a better chance in life.",all those elements Governor Reagan has repeatedly spoken out against them which to me shows a very great insensitivity to giving deprived families a better chance in life.,0.0344827586206896,29,28
9_1980,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/197.wav,"I have been talking to a number of Congressmen who have much the same idea that I have, and that is that in the inner city areas, that in cooperation with the local government and the national Government, and using tax incentives and with cooperating with the private sector, that we have development zones.","I have been talking to a number of congressmen who have much the same idea that I have, and that is that in the inner city areas, that in cooperation with local government and with national government and using tax incentives and in cooperation with the private sector, that we have development zones.",0.074074074074074,54,53
9_1980,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/223.wav,"But I believe that all of us together, and I believe the Presidency is what Teddy Roosevelt said it was. It's a bully pulpit.","when there's hopelessness at home, lack of work and so forth. But I believe that all of us together, and I believe the presidency is what Teddy Roosevelt said it was, it's a bully pulpit. And I think that something can be done from there, because the goal for all of us should be that one day, things will be done neither because of nor in spite of any of the differences between us, ethnic differences or racial differences, whatever they may be, that we will have total equal opportunity for all people.",2.875,24,93
9_1980,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/267.wav,"I wish he could have been with me when I sat with a group of teenagers who were black, and who were telling me about their unemployment problems, and that it was the minimum wage that had done away with the jobs that they once could get.",I wish he could have been with me when I sat with a group of teenagers who were black.,0.5957446808510638,47,19
9_1980,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/275.wav,"This, to me, is a very important difference between him and me in this election, and I believe the American people will judge accordingly.","This, to me, is a very important difference between him and me in this election, and I believe the American people will judge accordingly.",0.0,24,24
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/290.wav,"When Governor Reagan has been asked about that, he makes the very disturbing comment that non-proliferation, or the control of the spread of nuclear weapons, is none of our business.","When Governor Reagan has been asked about that, he makes a very disturbing comment that non-proliferation or the control of the spread of nuclear weapons is none of our business.",0.0333333333333333,30,30
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/292.wav,"This ultimate terrorist threat is the most fearsome of all, and it's part of a pattern where our country must stand firm to control terrorism of all kinds.","This ultimate terrorist threat is the most fearsome of all, and it's part of a pattern where our country must stand firm to control terrorism of all kinds.",0.0,28,28
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/329.wav,"I think that this is a kind of a hypocritical policy when, at the same time, we're maintaining a detente with the one nation in the world where there are no human rights at all - the Soviet Union.","The degree of unpopularity of a regime when the choice is total authoritarianism, totalitarianism I should say, in the alternative government makes one wonder whether you are being helpful to the people and we've been guilty of that because someone didn't meet exactly our standards of human rights even though they were an ally of ours. Instead of trying patiently to persuade them to change their ways, we have in a number of instances aided a revolutionary overthrow which results in complete totalitarianism instead for those people. And I think that this is a kind of a hypocritical policy when at the same time we are maintaining a detente with the one nation in the world where there are no human rights at all, the Soviet Union. Now there was a second phase in the Iranian affair in which we had something to do with that and that was we had adequate warning that there was a threat to our embassy and we could have done what other embassies did, either strengthen our security there or remove our personnel before the kidnap and the takeover took place.",3.947368421052632,38,187
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/342.wav,"I have no quarrel whatsoever with the things that have been done, because I believe it is high time that the civilized countries of the world made it plain that there is no room worldwide for terrorism; there will be no negotiation with terrorists of any kind.","Yes, I have no quarrel whatsoever with the things that have been done because I believe it is high time that the civilized countries of the world made it plain that there is no room worldwide for terrorism. There will be no negotiation with terrorists of any kind.",0.0212765957446808,47,48
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/384.wav,"To negotiate with the Soviet Union a balanced, controlled, observable, and then reducing levels of atomic weaponry, there is a disturbing pattern in the attitude of Governor Reagan.",There is a disturbing pattern in the attitude of Governor Reagan.,0.6071428571428571,28,11
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/388.wav,"It's understandable that a Senator in the preliminary debates can make an irresponsible statement, or, maybe, an ill-advised statement.",It's understandable that a senator in the preliminary debate can make an irresponsible statement or maybe an ill-advised statement.,0.0526315789473684,19,19
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/390.wav,"But when a man who hopes to be President says, take this treaty, discard it, do not vote, do not debate, do not explore the issues, do not finally capitalize on this long negotiation - that is a very dangerous and disturbing thing.","But when a man who hopes to be president says, take this treaty, discard it, do not vote, do not debate, do not explore the issues, do not finally capitalize on this long negotiation, that is a very dangerous and disturbing thing.",0.0,42,42
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/403.wav,Governor Reagan is making some very misleading and disturbing statements.,Governor Reagan is making some very misleading and disturbing statements.,0.0,10,10
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/407.wav,It would be very disturbing to American people.,It would be very disturbing to American people.,0.0,8,8
9_1980,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/422.wav,"I had a discussion with my daughter, Amy, the other day, before I came here, to ask her what the most important issue was. She said she thought nuclear weaponry - and the control of nuclear arms. This is a formidable force.",I had a discussion with my daughter Amy the other day before I came here to ask her what the most important issue was.,0.4146341463414634,41,24
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/441.wav,"This commitment has been opening up a very bright vista for our nation in the future, because with the windfall profits tax as a base, we now have an opportunity to use American technology and American ability and American natural resources to expand rapidly the production of synthetic fuels, yes; to expand rapidly the production of solar energy, yes; and also to produce the traditional kinds of American energy.","This commitment has been opening up a very bright vista for our nation in the future because with the windfall profits tax as a base, we now have an opportunity to use American technology and American ability and American natural resources to expand rapidly the production of synthetic fuels, yes, to expand rapidly the production of solar energy, yes, and also to produce the conventional kinds of American energy. We will drill more oil and gas wells this year than any year in history.",0.2318840579710145,69,84
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/468.wav,"To repeat myself, we have this year the opportunity, which we'll realize, to produce 800 million tons of coal - an unequaled record in the history of our country.","To repeat myself, we have this year the opportunity, which we'll realize, to produce 800 million tons of coal, an unequaled record in the history of our country.",0.0,28,28
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/498.wav,"It would have destroyed the economy of California, and, I must say, we had the support of Congress when we pointed out how ridiculous this attempt was by the Environmental Protection Agency.","It would have destroyed the economy of California, and I must say we had the support of Congress when we pointed out how ridiculous this attempt was by the Environmental Protection Agency.",0.0,32,32
9_1980,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/473.wav,He wants to put all our eggs in one basket and give that basket to the major oil companies.,"Governor Reagan's approach to our energy policy, which has already proven its effectiveness, is to repeal or to change substantially the windfall profits tanks, to return a major portion of $227 billion back to the oil companies, to do away with the Department of Energy, to short-circuit our synthetic fuels program, to put a minimal emphasis on solar power, to emphasize strongly nuclear power plants as a major source of energy in the future. He wants to put all our eggs in one basket and give that basket to the major oil companies. Governor Reagan. That is a misstatement, of course, of my position. I just happen to believe that free enterprise can do a better job of producing the things that people need than government can.",5.684210526315789,19,127
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/524.wav,"These kinds of approaches are very dangerous to the security, the well being and the peace of mind of the retired people of this country and those approaching retirement age.",These kinds of approaches are very dangerous to the security and the well-being and the peace of mind of the retired people of this country and those approaching retirement age.,0.1,30,30
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/532.wav,"Mr. President, the voluntary thing that I suggested many years ago was that with a young man orphaned and raised by an aunt who died, his aunt was ineligible for Social Security insurance because she was not his mother.","Mr. President, the voluntary thing that I suggested many years ago was that a young man orphaned and raised by an aunt who died, his aunt was ineligible for Social Security insurance because she was not his mother.",0.0256410256410256,39,38
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/556.wav,"I think it is disgraceful that the Disability Insurance Fund in Social Security finds checks going every month to tens of thousands of people who are locked up in our institutions for crime or for mental illness, and they are receiving disability checks from Social Security every month while a state institution provides for all of their needs and their care.",I think it's disgraceful that the Disability Insurance Fund in Social Security finds checks going every month to tens of thousands of people who are locked up in our institutions for crime or for mental illness and they are receiving disability checks from Social Security every month while a state institution provides for all of their needs and their care.,0.0327868852459016,61,60
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/559.wav,"The allusions to basic changes in the minimum wage is another, and the deleterious comments that Governor Reagan has made about unemployment compensation.",the allusions to basic changes in the minimum wage is another and the deleterious comments that Governor Reagan has made about unemployment compensation.,0.0,23,23
9_1980,Slipperyslope,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/522.wav,"Although Governor Reagan has changed his position lately, on four different occasions, he has advocated making Social Security a voluntary system, which would, in effect, very quickly bankrupt it.","Although Governor Reagan has changed his position lately, on four different occasions he has advocated making Social Security a voluntary system, which would in effect very quickly bankrupt it.",0.0,29,29
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/572.wav,"This is a contest between a Democrat in the mainstream of my party, as exemplified by the actions that I have taken in the Oval Office the last four years, as contrasted with Governor Reagan, who in most cases does typify his party, but in some cases, there is a radical departure by him from the heritage of Eisenhower and others.","This is a contest between a Democrat and the mainstream of my party, as exemplified by the actions that I've taken in the Oval Office the last four years, as contrasted with Governor Reagan, who in most cases does typify his party, but in some cases there is a radical departure by him from the heritage of Eisenhower and others.",0.0491803278688524,61,60
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/573.wav,"The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations who don't presently have it, particularly terrorist nations.","The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations that don't presently have it, particularly the terrorist nations.",0.0434782608695652,46,47
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/576.wav,"Obviously, no President wants war, and I certainly do not believe that Governor Reagan, if he were President, would want war, but a President in the Oval Office has to make a judgment on almost a daily basis about how to exercise the enormous power of our country for peace, through diplomacy, or in a careless way in a belligerent attitude which has exemplified his attitudes in the past.","Obviously, no president wants war. And I certainly do not believe that Governor Reagan, if he were president, would want war. But a president in the Oval Office has to make a judgment on almost a daily basis about how to exercise the enormous power of our country for peace, through diplomacy, or in a careless way, in a belligerent attitude which has exemplified his attitudes in the past.",0.0,69,69
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/616.wav,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country. We have made remarkable success.","not only racial discrimination, but discrimination against people that have to work for a living. Because we have been trying to pick ourselves up by our bootstraps since the long depression years and lead a full and useful life in the affairs of this country.",0.4642857142857143,84,45
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/623.wav,"But I would like to call the attention of the people to the fact that that so-called simple amendment would be used by mischievous men to destroy discriminations that properly belong, by law, to women respecting the physical differences between the two sexes, labor laws that protect them against things that would be physically harmful to them.","But I would like to call the attention of the people to the fact that that so-called simple amendment could be used by mischievous men to destroy discriminations that properly belong by law to women, respecting the physical differences between the two sexes, labor laws that protect them against doing things that would be physically harmful to them.",0.0350877192982456,57,58
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/623.wav,"But I would like to call the attention of the people to the fact that that so-called simple amendment would be used by mischievous men to destroy discriminations that properly belong, by law, to women respecting the physical differences between the two sexes, labor laws that protect them against things that would be physically harmful to them.","But I would like to call the attention of the people to the fact that that so-called simple amendment could be used by mischievous men to destroy discriminations that properly belong by law to women, respecting the physical differences between the two sexes, labor laws that protect them against doing things that would be physically harmful to them.",0.0350877192982456,57,58
9_1980,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/583.wav,"Now, as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the misery index. He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford. Today, by his own decision, the misery index is in excess of 20%, and I think this must suggest something.","It has imposed on the individual freedoms of the people and that there are more of these things that could be solved by the people themselves if they were given a chance or by the levels of government that were closer to them. Now as to why I should be and he shouldn't be, when he was a candidate in 1976, President Carter invented a thing he called the Misery Index. He added the rate of unemployment and the rate of inflation and it came at that time to 12.5 under President Ford and he said that no man with that size Misery Index had a right to seek reelection to the presidency.",0.9,70,113
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/641.wav,"The United States must be a nation strong; the United States must be a nation secure. We must have a society that's just and fair. And we must extend the benefits of our own commitment to peace, to create a peaceful world.",The United States must be a nation strong.,0.8095238095238095,42,8
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/649.wav,"It's a lonely job, but with the involvement of the American people in the process, with an open Government, the job is a very gratifying one.","It's a lonely job, but with the involvement of the American people in the process with an open government, the job is a very gratifying one.",0.0,26,26
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/683.wav,"I would like to have a crusade today, and I would like to lead that crusade with your help. And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great.","I would like to have a crusade today, and I would like to lead that crusade with your help.",0.6984126984126984,63,19
9_1980,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/684.wav,"And it would be one to take Government off the backs of the great people of this country, and turn you loose again to do those things that I know you can do so well, because you did them and made this country great.",And it would be one to take government off the backs of the great people of this country and turn you loose again to do those things that I know you can do so well because you did them and made this country great.,0.0,44,44
9_1980,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/9_1980/650.wav,"The American people now are facing, next Tuesday, a lonely decision. Those listening to my voice will have to make a judgment about the future of this country.",And the American people now are facing next Tuesday a lonely decision.,0.6428571428571429,28,12
13_1988,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/62.wav,"I remember being in a high school in my own state as we were organizing something we call the Governor's Alliance Against Drugs, and a young 16 year old girl coming up to me, desperate, addicted, dependent, saying, Governor, I need help. We're providing that young woman with help.","I remember being in a high school in my own state as we were organizing something we call the Governor's Alliance Against Drugs and a young 16-year-old girl coming up to me desperate, addicted, dependent, saying, Governor, I need help.",0.2040816326530612,49,40
13_1988,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/70.wav,"I'm saying that those of us who are elected to positions of political leadership, Jim, have a special responsibility, not only to come up with programs, and I have outlined in detail the very important, very strong program of enforcement as well as drug education prevention.","I'm saying that those of us who are elected to positions of political leadership, Jim, have a special responsibility not only to come up with programs, and I have outlined in detail a very important, very strong program of enforcement as well as drug education and prevention.",0.0434782608695652,46,47
13_1988,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/72.wav,"But if our government itself is doing business with people who we know are engaged in drug profiteering and drug trafficking, if we don't understand that that sends out a very, very bad message to our young people, it's a little difficult for me to understand just how we can reach out to that youngster that I talked about and to young people like her all over the country, and say to them we want to help you.","And if our government itself is doing business with people who we know are engaged in drug profiteering and drug trafficking, if we don't understand that that sends out a very, very bad message to our young people, it's a little difficult for me to understand just how we can reach out to that youngster that I talked about and to young people like her all over the country and say to them, we want to help you.",0.0128205128205128,78,78
13_1988,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/77.wav,And in my state I'm proud to say we've organized a drug education and prevention program which the Federal Drug Enforcement Administration says is a model for the country.,"And in my state, I'm proud to say we've organized a drug education and prevention program, which the Federal Drug Enforcement Administration says is a model to the country.",0.0344827586206896,29,29
13_1988,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/81.wav,"I guess the question I would ask of Mr. Bush is how we instill those values, how we create this environment for the drug free schools that we want in this country.","I guess the question I would ask of Mr. Bush is how we instill those values, how we create this environment for the drug-free schools that we want in this country. If he or representatives of the administration are either dealing with and involving people like Noriega in our foreign policy or don't pursue that connection in a way that makes it possible for us to cut it off and to be an example to our kids all over this country.",1.625,32,81
13_1988,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/719.wav,"Peter, it's one of the most agonizing decisions a president has to make.","Peter, it's one of the most agonizing decisions the President has to make.",0.0769230769230769,13,13
13_1988,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/722.wav,"But if there's one thing we also understand it is that you cannot make concessions to terrorists, ever, ever.","But if there's one thing we also understand, it is that you cannot make concessions to terrorists, ever.",0.0526315789473684,19,18
13_1988,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/726.wav,"And, yet, after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages, one of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country and I dare say encouraged others to take hostages as we now know.","And yet after sitting through meeting after meeting, he endorsed that decision, endorsed the sale of arms to the Ayatollah in exchange for hostages. One of the most tragic, one of the most mistaken foreign policy decisions we've ever made in this country, and I dare say, encouraged others to take hostages, as we now know.",0.0,56,56
13_1988,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/727.wav,"So, there can be no concessions under any circumstances, because if we do it's an open invitation to others to do the same.","So there can be no concessions under any circumstances, because if we do, it's an open invitation to others to do the same.",0.0,23,23
13_1988,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/13_1988/802.wav,It was ignored in that case and it was a very very serious mistake in judgment.,"It was ignored in that case, and it was a very, very serious mistake of judgment.",0.0625,16,16
